DateUpdated,AgeGroups,Total cases,Confirmed cases,Probable cases,Total case rate,Total deaths,Confirmed deaths,Probable deaths
09/21/2020,60-69,7207,6992,215,1666,554,470,84
09/21/2020,70-79,4719,4476,243,1811,984,814,170
09/21/2020,80 and older,7173,6506,667,4369,2688,2090,598
09/22/2020,0-9,1121,1088,33,296,1,1,0
09/22/2020,10-19,2868,2733,135,624,1,1,0
09/22/2020,20-29,7993,7681,312,1715,4,4,0
09/22/2020,30-39,8220,7999,221,1867,21,21,0
09/22/2020,40-49,7824,7592,232,1776,58,46,12
09/22/2020,50-59,9139,8862,277,1726,185,154,31
09/22/2020,60-69,7221,7005,216,1669,554,470,84
09/22/2020,70-79,4724,4480,244,1812,984,814,170
09/22/2020,80 and older,7177,6509,668,4372,2689,2090,599
09/23/2020,0-9,1126,1093,33,297,1,1,0
09/23/2020,10-19,2884,2747,137,627,1,1,0
09/23/2020,20-29,8018,7705,313,1720,4,4,0
09/23/2020,30-39,8251,8027,224,1874,21,21,0
09/23/2020,40-49,7851,7616,235,1783,58,46,12
09/23/2020,50-59,9166,8886,280,1731,185,154,31
09/23/2020,60-69,7240,7023,217,1673,555,471,84
09/23/2020,70-79,4726,4482,244,1813,984,814,170
09/23/2020,80 and older,7182,6514,668,4375,2690,2091,599
09/24/2020,0-9,1128,1095,33,298,1,1,0
09/24/2020,10-19,2903,2764,139,631,1,1,0
09/24/2020,20-29,8044,7727,317,1726,4,4,0
09/24/2020,30-39,8268,8042,226,1878,21,21,0
09/24/2020,40-49,7865,7630,235,1786,58,46,12
09/24/2020,50-59,9186,8905,281,1735,186,154,32
09/24/2020,60-69,7254,7034,220,1677,555,471,84
09/24/2020,70-79,4728,4484,244,1814,984,814,170
09/24/2020,80 and older,7183,6515,668,4375,2691,2092,599
09/27/2020,0-9,1165,1130,35,307,1,1,0
09/27/2020,10-19,2975,2832,143,647,1,1,0
09/27/2020,20-29,8173,7851,322,1754,4,4,0
09/27/2020,30-39,8348,8113,235,1896,21,21,0
09/27/2020,40-49,7933,7693,240,1801,58,46,12
09/27/2020,50-59,9258,8972,286,1749,186,154,32
09/27/2020,60-69,7298,7077,221,1687,556,472,84
09/27/2020,70-79,4751,4506,245,1823,984,814,170
09/27/2020,80 and older,7218,6549,669,4397,2692,2093,599
09/28/2020,0-9,1174,1139,35,310,1,1,0
09/28/2020,10-19,3007,2862,145,654,1,1,0
09/28/2020,20-29,8224,7900,324,1765,4,4,0
09/28/2020,30-39,8379,8142,237,1903,21,21,0
09/28/2020,40-49,7950,7710,240,1805,58,46,12
09/28/2020,50-59,9278,8992,286,1752,186,154,32
09/28/2020,60-69,7310,7089,221,1690,556,472,84
09/28/2020,70-79,4759,4514,245,1826,984,814,170
09/28/2020,80 and older,7221,6552,669,4399,2694,2095,599
09/29/2020,0-9,1195,1159,36,315,1,1,0
09/29/2020,10-19,3037,2887,150,,1,1,0
09/29/2020,20-29,8270,7946,324,1775,4,4,0
09/29/2020,30-39,8415,8177,238,1911,21,21,0
09/29/2020,40-49,7982,7738,244,1812,58,46,12
09/29/2020,50-59,9302,9016,286,1757,186,154,32
09/29/2020,60-69,7323,7103,220,1693,557,473,84
09/29/2020,70-79,4773,4528,245,1831,985,815,170
09/29/2020,80 and older,7226,6556,670,4402,2695,2095,600
09/30/2020,0-9,1208,1170,38,319,1,1,0
09/30/2020,10-19,3062,2907,155,666,1,1,0
09/30/2020,20-29,8311,7985,326,1783,4,4,0
09/30/2020,30-39,8451,8211,240,1919,21,21,0
09/30/2020,40-49,8006,7759,247,1818,58,46,12
09/30/2020,50-59,9327,9039,288,1762,188,156,32
09/30/2020,60-69,7331,7112,219,1694,557,473,84
09/30/2020,70-79,4787,4542,245,1837,986,816,170
09/30/2020,80 and older,7232,6562,670,4405,2695,2095,600
10/01/2020,0-9,1240,1202,38,327,1,1,0
10/01/2020,10-19,3189,3035,154,694,1,1,0
10/01/2020,20-29,8465,8142,323,1816,4,4,0
10/01/2020,30-39,8526,8285,241,1936,21,21,0
10/01/2020,40-49,8059,7813,246,1830,58,46,12
10/01/2020,50-59,9379,9090,289,1771,188,156,32
10/01/2020,60-69,7363,7144,219,1702,557,473,84
10/01/2020,70-79,4811,4565,246,1846,986,816,170
10/01/2020,80 and older,7237,6566,671,4408,2697,2096,601
10/04/2020,0-9,1294,1255,39,341,1,1,0
10/04/2020,10-19,3270,3121,149,711,1,1,0
10/04/2020,20-29,8630,8312,318,1852,4,4,0
10/04/2020,30-39,8697,8456,241,1975,21,21,0
10/04/2020,40-49,8162,7926,236,1853,60,48,12
10/04/2020,50-59,9466,9180,286,1788,185,154,31
10/04/2020,60-69,7446,7226,220,1721,558,474,84
10/04/2020,70-79,4843,4599,244,1858,985,814,171
10/04/2020,80 and older,7285,6613,672,4438,2702,2102,600
01/26/2021,60-69,26473,25190,1283,6119,876,746,130
01/26/2021,70-79,14502,13715,787,5564,1553,1298,255
04/19/2021,10-19,38375,35117,3258,8469,4,4,0
04/19/2021,20-29,57826,52208,5618,12425,10,10,0
04/19/2021,30-39,51438,46942,4496,11626,39,37,2
04/19/2021,40-49,46569,42909,3660,10760,133,109,24
04/19/2021,50-59,50298,46695,3603,9684,418,357,61
04/19/2021,60-69,33558,31491,2067,7617,1045,897,148
04/19/2021,70-79,17265,16260,1005,6394,1794,1517,277
04/19/2021,80 and older,16331,14900,1431,9889,4576,3665,911
04/20/2021,0-9,19656,18541,1115,5221,1,1,0
04/20/2021,10-19,38532,35256,3276,8503,4,4,0
04/20/2021,20-29,58002,52349,5653,12463,10,10,0
04/20/2021,30-39,51584,47069,4515,11659,39,37,2
04/20/2021,40-49,46674,42996,3678,10785,134,110,24
04/20/2021,50-59,50394,46773,3621,9703,419,357,62
04/20/2021,60-69,33610,31536,2074,7629,1045,897,148
04/20/2021,70-79,17276,16270,1006,6398,1794,1517,277
04/20/2021,80 and older,16344,14911,1433,9897,4581,3670,911
04/21/2021,0-9,19704,18588,1116,5234,1,1,0
04/21/2021,10-19,38679,35382,3297,8536,4,4,0
04/21/2021,20-29,58145,52459,5686,12494,10,10,0
04/21/2021,30-39,51699,47171,4528,11685,39,37,2
04/21/2021,40-49,46769,43079,3690,10807,134,110,24
04/21/2021,50-59,50471,46839,3632,9718,419,357,62
04/21/2021,60-69,33654,31575,2079,7639,1045,897,148
04/21/2021,70-79,17302,16297,1005,6408,1797,1520,277
04/21/2021,80 and older,16359,14924,1435,9906,4590,3678,912
04/22/2021,0-9,19808,18673,1135,5262,1,1,0
04/22/2021,10-19,38880,35555,3325,8580,4,4,0
04/22/2021,20-29,58333,52617,5716,12534,10,10,0
04/22/2021,30-39,51858,47298,4560,11721,39,37,2
04/22/2021,40-49,46920,43206,3714,10842,135,110,25
04/22/2021,50-59,50590,46932,3658,9740,421,356,65
04/22/2021,60-69,33709,31614,2095,7651,1047,899,148
04/22/2021,70-79,17329,16315,1014,6418,1800,1522,278
04/22/2021,80 and older,16361,14928,1433,9907,4590,3678,912
04/25/2021,0-9,20036,18861,1175,5322,1,1,0
04/25/2021,10-19,39312,35893,3419,8676,4,4,0
04/25/2021,20-29,58740,52925,5815,12622,10,10,0
04/25/2021,30-39,52195,47569,4626,11797,39,37,2
04/25/2021,40-49,47184,43413,3771,10903,136,110,26
04/25/2021,50-59,50814,47106,3708,9784,423,359,64
04/25/2021,60-69,33819,31706,2113,7676,1052,903,149
04/25/2021,70-79,17363,16352,1011,6430,1803,1525,278
04/25/2021,80 and older,16382,14946,1436,9920,4598,3684,914
04/26/2021,0-9,20076,18902,1174,5333,1,1,0
04/26/2021,10-19,39401,35985,3416,8695,4,4,0
04/26/2021,20-29,58843,53021,5822,12644,9,9,0
04/26/2021,30-39,52282,47655,4627,11817,39,37,2
04/26/2021,40-49,47236,43464,3772,10915,136,110,26
04/26/2021,50-59,50869,47158,3711,9794,425,361,64
04/26/2021,60-69,33840,31727,2113,7681,1051,903,148
04/26/2021,70-79,17375,16360,1015,6435,1804,1525,279
04/26/2021,80 and older,16391,14955,1436,9925,4598,3684,914
04/27/2021,0-9,20136,18944,1192,5349,1,1,0
04/27/2021,10-19,39517,36058,3459,8721,4,4,0
04/27/2021,20-29,58966,53094,5872,12670,9,9,0
04/27/2021,30-39,52402,47730,4672,11844,39,37,2
04/27/2021,40-49,47319,43511,3808,10934,137,110,27
04/27/2021,50-59,50935,47213,3722,9807,426,362,64
04/27/2021,60-69,33875,31752,2123,7689,1054,906,148
04/27/2021,70-79,17387,16369,1018,6439,1808,1529,279
04/27/2021,80 and older,16397,14960,1437,9929,4602,3687,915
04/28/2021,0-9,20194,19000,1194,5364,1,1,0
04/28/2021,10-19,39622,36151,3471,8744,4,4,0
04/28/2021,20-29,59058,53172,5886,12690,9,9,0
04/28/2021,30-39,52480,47800,4680,11862,39,37,2
04/28/2021,40-49,47375,43562,3813,10947,137,110,27
04/28/2021,50-59,50990,47258,3732,9818,427,363,64
04/28/2021,60-69,33897,31775,2122,7694,1055,906,149
04/28/2021,70-79,17398,16380,1018,6443,1808,1529,279
04/28/2021,80 and older,16410,14970,1440,9937,4604,3689,915
04/29/2021,0-9,20271,19072,1199,5385,1,1,0
04/29/2021,10-19,39778,36296,3482,8778,4,4,0
04/29/2021,20-29,59211,53302,5909,12723,9,9,0
04/29/2021,30-39,52588,47896,4692,11886,39,37,2
04/29/2021,40-49,47464,43639,3825,10967,137,110,27
04/29/2021,50-59,51075,47332,3743,9834,432,366,66
04/29/2021,60-69,33942,31811,2131,7704,1056,907,149
04/29/2021,70-79,17412,16393,1019,6448,1813,1534,279
04/29/2021,80 and older,16411,14970,1441,9938,4606,3691,915
05/02/2021,0-9,20437,19220,1217,5429,1,1,0
05/02/2021,10-19,40015,36493,3522,8831,4,4,0
05/02/2021,20-29,59498,53524,5974,12785,9,9,0
05/02/2021,30-39,52798,48056,4742,11934,39,37,2
05/02/2021,40-49,47657,43811,3846,11012,138,111,27
05/02/2021,50-59,51196,47444,3752,9857,435,368,67
05/02/2021,60-69,34016,31881,2135,7721,1061,912,149
05/02/2021,70-79,17444,16422,1022,6460,1816,1537,279
05/02/2021,80 and older,16427,14990,1437,9947,4609,3694,915
05/03/2021,0-9,20511,19274,1237,5449,1,1,0
05/03/2021,10-19,40147,36587,3560,8860,3,3,0
05/03/2021,20-29,59632,53595,6037,12813,10,10,0
05/03/2021,30-39,52885,48113,4772,11953,39,37,2
05/03/2021,40-49,47722,43859,3863,11027,138,111,27
05/03/2021,50-59,51256,47489,3767,9869,437,370,67
05/03/2021,60-69,34038,31896,2142,7726,1062,913,149
05/03/2021,70-79,17455,16431,1024,6464,1817,1538,279
05/03/2021,80 and older,16432,14993,1439,9950,4610,3695,915
05/04/2021,0-9,20590,19344,1246,5470,1,1,0
05/04/2021,10-19,40289,36685,3604,8891,3,3,0
05/04/2021,20-29,59746,53674,6072,12838,10,10,0
05/04/2021,30-39,52985,48175,4810,11976,39,37,2
05/04/2021,40-49,47790,43910,3880,11043,138,111,27
05/04/2021,50-59,51311,47526,3785,9879,438,371,67
05/04/2021,60-69,34067,31920,2147,7732,1064,914,150
05/04/2021,70-79,17475,16452,1023,6472,1820,1540,280
05/04/2021,80 and older,16440,15001,1439,9955,4610,3695,915
05/05/2021,0-9,20650,19400,1250,5485,1,1,0
05/05/2021,10-19,40430,36817,3613,8922,3,3,0
05/05/2021,20-29,59882,53804,6078,12867,10,10,0
05/05/2021,30-39,53088,48279,4809,11999,39,37,2
05/05/2021,40-49,47885,43992,3893,11065,139,112,27
05/05/2021,50-59,51377,47594,3783,9892,438,371,67
05/05/2021,60-69,34100,31955,2145,7740,1065,917,148
05/05/2021,70-79,17495,16468,1027,6479,1822,1542,280
05/05/2021,80 and older,16446,15006,1440,9959,4614,3698,916
05/06/2021,0-9,20699,19434,1265,5499,1,1,0
05/06/2021,10-19,40508,36879,3629,8940,3,3,0
05/06/2021,20-29,59959,53867,6092,12884,10,10,0
05/06/2021,30-39,53165,48341,4824,12017,39,37,2
05/06/2021,40-49,47944,44035,3909,11078,139,112,27
05/06/2021,50-59,51420,47628,3792,9900,439,372,67
05/06/2021,60-69,34135,31983,2152,7748,1067,919,148
05/06/2021,70-79,17505,16479,1026,6483,1823,1543,280
05/06/2021,80 and older,16454,15015,1439,9964,4616,3700,916
05/10/2021,0-9,20816,19542,1274,5530,1,1,0
05/10/2021,10-19,40678,37027,3651,8977,3,3,0
05/10/2021,20-29,60131,54010,6121,12921,10,10,0
05/10/2021,30-39,53313,48464,4849,12050,39,37,2
05/10/2021,40-49,48061,44139,3922,11105,141,114,27
05/10/2021,50-59,51496,47706,3790,9915,443,376,67
05/10/2021,60-69,34165,32007,2158,7755,1071,923,148
05/10/2021,70-79,17522,16495,1027,6489,1826,1546,280
05/10/2021,80 and older,16455,15016,1439,9964,4620,3704,916
05/11/2021,0-9,20857,19572,1285,5540,1,1,0
05/11/2021,10-19,40757,37086,3671,8994,3,3,0
05/11/2021,20-29,60199,54041,6158,12935,10,10,0
05/11/2021,30-39,53404,48528,4876,12071,39,37,2
05/11/2021,40-49,48107,44170,3937,11116,141,114,27
05/11/2021,50-59,51540,47737,3803,9923,443,376,67
05/11/2021,60-69,34184,32022,2162,7759,1072,924,148
05/11/2021,70-79,17527,16499,1028,6491,1826,1546,280
05/11/2021,80 and older,16473,15027,1446,9975,4621,3705,916
05/12/2021,0-9,20887,19592,1295,5548,1,1,0
05/12/2021,10-19,40784,37108,3676,9000,3,3,0
05/12/2021,20-29,60238,54069,6169,12944,10,10,0
05/12/2021,30-39,53440,48561,4879,12079,39,37,2
05/12/2021,40-49,48120,44176,3944,11119,142,115,27
05/12/2021,50-59,51562,47760,3802,9928,444,377,67
05/12/2021,60-69,34188,32032,2156,7760,1073,925,148
05/12/2021,70-79,17539,16514,1025,6495,1826,1546,280
05/12/2021,80 and older,16477,15035,1442,9978,4623,3706,917
05/13/2021,0-9,20927,19630,1297,5559,1,1,0
05/13/2021,10-19,40847,37166,3681,9014,3,3,0
05/13/2021,20-29,60306,54130,6176,12958,10,10,0
05/13/2021,30-39,53510,48615,4895,12095,39,37,2
05/13/2021,40-49,48170,44222,3948,11130,143,116,27
05/13/2021,50-59,51599,47794,3805,9935,445,378,67
05/13/2021,60-69,34220,32063,2157,7767,1074,926,148
05/13/2021,70-79,17553,16527,1026,6501,1829,1549,280
05/13/2021,80 and older,16489,15050,1439,9985,4624,3708,916
05/14/2021,0-9,20984,19680,1304,5574,1,1,0
05/14/2021,10-19,40927,37222,3705,9032,3,3,0
05/14/2021,20-29,60390,54197,6193,12976,10,10,0
05/14/2021,30-39,53581,48674,4907,12111,39,37,2
05/14/2021,40-49,48227,44268,3959,11144,144,117,27
05/14/2021,50-59,51618,47811,3807,9938,445,378,67
05/14/2021,60-69,34247,32084,2163,7773,1074,926,148
05/14/2021,70-79,17558,16532,1026,6502,1830,1550,280
05/14/2021,80 and older,16495,15055,1440,9988,4627,3711,916
05/17/2021,0-9,21068,19759,1309,5597,1,1,0
05/17/2021,10-19,41064,37339,3725,9062,3,3,0
05/17/2021,20-29,60511,54311,6200,13002,10,10,0
05/17/2021,30-39,53699,48778,4921,12137,39,37,2
05/17/2021,40-49,48289,44325,3964,11158,146,117,29
05/17/2021,50-59,51681,47868,3813,9951,447,380,67
05/17/2021,60-69,34289,32121,2168,7783,1078,929,149
05/17/2021,70-79,17589,16556,1033,6514,1836,1555,281
05/17/2021,80 and older,16501,15055,1446,9992,4634,3715,919
05/18/2021,0-9,21084,19776,1308,5601,1,1,0
05/18/2021,10-19,41077,37354,3723,9065,3,3,0
05/18/2021,20-29,60531,54333,6198,13007,10,10,0
05/18/2021,30-39,53711,48792,4919,12140,40,38,2
05/18/2021,40-49,48300,44340,3960,11160,147,117,30
05/18/2021,50-59,51688,47877,3811,9952,447,380,67
